"","country","points","price"
"44128","US",86,20
"44129","US",86,20
"44130","Chile",86,12
"44131","Italy",91,NA
"44132","France",91,43
"44133","US",91,48
"44134","US",91,35
"44135","US",91,40
"44136","US",91,60
"44137","Chile",91,13
"44138","US",91,45
"44139","US",91,32
"44140","Italy",91,45
"44141","US",91,54
"44142","Italy",91,45
"44143","New Zealand",91,20
"44144","Chile",91,65
"44145","Italy",91,27
"44146","US",91,15
"44147","New Zealand",91,22
"44148","US",91,46
"44149","US",91,38
"44150","Australia",91,100
"44151","US",91,38
"44152","Italy",91,NA
"44153","Italy",91,43
"44154","Italy",91,70
"44155","US",91,40
"44156","Italy",91,NA
"44157","US",91,50
"44158","Italy",91,60
"44159","Italy",91,NA
"44160","US",91,28
"44161","US",90,50
"44162","Spain",90,14
"44163","Portugal",90,15
"44164","US",90,39
"44165","France",90,19
"44166","US",90,75
"44167","US",90,24
"44168","US",90,36
"44169","France",90,35
"44170","France",90,27
"44171","Italy",90,45
"44172","US",90,20
"44173","US",90,68
"44174","US",90,22
"44175","US",90,25
"44176","Italy",90,20
"44177","US",90,18
"44178","Spain",90,23
"44179","France",90,NA
"44180","US",90,22
"44181","Italy",90,40
"44182","Spain",90,24
"44183","Portugal",90,20
"44184","Spain",90,25
"44185","US",90,22
"44186","France",90,30
"44187","France",90,40
"44188","France",90,40
"44189","Italy",90,NA
"44190","France",90,33
"44191","France",85,50
"44192","Spain",85,15
"44193","Spain",85,15
"44194","US",85,36
"44195","US",85,20
"44196","US",85,25
"44197","Italy",85,NA
"44198","France",85,18
"44199","Australia",85,13
"44200","Brazil",85,35
"44201","France",85,19
"44202","Spain",85,10
"44203","France",85,12
"44204","Germany",85,24
"44205","US",85,42
"44206","New Zealand",85,NA
"44207","Spain",85,12
"44208","US",85,28
"44209","France",85,NA
"44210","US",85,10
"44211","Australia",85,15
"44212","Spain",85,23
"44213","Spain",85,7
"44214","New Zealand",85,32
"44215","US",85,27
"44216","France",85,18
"44217","Spain",85,18
"44218","Italy",85,13
"44219","Australia",85,21
"44220","New Zealand",85,16
"44221","US",88,24
"44222","Austria",88,21
"44223","Italy",88,23
"44224","Italy",88,28
"44225","US",88,40
"44226","Chile",88,15
"44227","Austria",88,15
"44228","US",88,16
"44229","US",88,35
"44230","Italy",88,24
"44231","Italy",88,20
"44232","US",88,30
"44233","Portugal",88,10
"44234","Portugal",88,10
"44235","France",88,50
"44236","US",88,21
"44237","Chile",88,29
"44238","Germany",88,24
"44239","Germany",88,15
"44240","US",88,45
"44241","US",88,16
"44242","Austria",88,NA
"44243","Austria",88,NA
"44244","Portugal",88,13
"44245","US",88,40
"44246","US",88,17
"44247","France",88,16
"44248","Chile",88,40
"44249","Italy",88,NA
"44250","Austria",88,23
"44251","US",88,17
"44252","Chile",88,20
"44253","Italy",88,30
"44254","Chile",88,30
"44255","US",88,18
"44256","US",88,9
"44257","Italy",88,25
"44258","US",88,17
"44259","Italy",88,21
"44260","Italy",88,NA
"44261","US",88,20
"44262","Italy",88,NA
"44263","Italy",88,32
"44264","Italy",88,NA
"44265","Italy",88,29
"44266","US",88,14
"44267","Italy",88,NA
"44268","Italy",88,16
"44269","Italy",88,NA
"44270","Portugal",88,NA
"44271","Portugal",88,60
"44272","New Zealand",88,13
"44273","US",88,50
"44274","US",88,44
"44275","France",88,NA
"44276","France",88,NA
"44277","France",88,30
"44278","Portugal",88,19
"44279","US",88,27
"44280","Italy",88,55
"44281","France",92,26
"44282","US",92,40
"44283","US",92,45
"44284","US",92,28
"44285","France",92,50
"44286","US",92,48
"44287","Italy",92,50
"44288","US",92,60
"44289","France",92,35
"44290","France",92,25
"44291","France",92,35
"44292","France",92,35
"44293","France",92,NA
"44294","Chile",92,38
"44295","Italy",92,38
"44296","France",92,25
"44297","Italy",92,30
"44298","US",92,59
"44299","US",92,71
"44300","US",92,100
"44301","Austria",92,NA
"44302","France",92,35
"44303","France",92,49
"44304","Italy",92,90
"44305","France",92,18
"44306","US",92,42
"44307","France",92,38
"44308","Italy",92,30
"44309","US",92,32
"44310","US",92,71
"44311","Chile",87,13
"44312","US",87,11
"44313","US",87,35
"44314","Italy",87,15
"44315","US",87,20
"44316","Chile",87,12
"44317","US",87,12
"44318","France",87,NA
"44319","Austria",87,13
"44320","US",87,50
"44321","US",87,70
"44322","US",87,11
"44323","US",87,19
"44324","Australia",87,13
"44325","US",87,35
"44326","US",87,65
"44327","Argentina",87,14
"44328","US",87,24
"44329","Chile",87,12
"44330","Italy",87,18
"44331","Australia",87,18
"44332","US",87,23
"44333","Australia",87,17
"44334","US",87,26
"44335","Austria",87,15
"44336","France",87,NA
"44337","France",87,NA
"44338","Chile",87,13
"44339","France",87,NA
"44340","France",87,NA
"44341","Italy",90,40
"44342","France",90,19
"44343","France",90,25
"44344","US",90,35
"44345","US",90,40
"44346","US",90,22
"44347","US",90,19
"44348","France",90,17
"44349","Chile",90,33
"44350","US",90,100
"44351","US",90,32
"44352","US",90,36
"44353","US",90,16
"44354","US",90,16
"44355","US",90,115
"44356","US",90,20
"44357","US",90,125
"44358","Chile",90,19
"44359","Italy",90,69
"44360","US",90,16
"44361","US",90,70
"44362","Italy",90,82
"44363","US",90,48
"44364","US",90,38
"44365","US",90,28
"44366","US",90,18
"44367","US",90,28
"44368","Italy",90,65
"44369","Italy",90,25
"44370","Chile",90,20
"44371","US",85,28
"44372","US",85,15
"44373","South Africa",85,11
"44374","South Africa",85,10
"44375","US",85,34
"44376","US",85,75
"44377","US",85,19
"44378","US",85,25
"44379","Argentina",85,20
"44380","US",85,14
"44381","South Africa",85,14
"44382","France",85,12
"44383","US",85,10
"44384","US",85,20
"44385","US",85,42
"44386","France",85,22
"44387","Portugal",85,10
"44388","Portugal",85,8
"44389","Italy",85,17
"44390","Italy",85,NA
"44391","US",85,18
"44392","US",85,25
"44393","Italy",85,10
"44394","South Africa",85,14
"44395","Argentina",85,12
"44396","Argentina",85,15
"44397","US",85,33
"44398","Argentina",85,10
"44399","Argentina",85,9
"44400","US",85,30
"44401","Chile",86,9
"44402","US",86,33
"44403","Australia",86,13
"44404","US",86,17
"44405","US",86,48
"44406","Chile",86,12
"44407","France",86,14
"44408","France",86,15
"44409","Italy",86,NA
"44410","Australia",86,13
"44411","France",86,50
"44412","Spain",86,20
"44413","France",86,25
"44414","US",86,23
"44415","US",86,20
"44416","Portugal",86,13
"44417","Italy",86,NA
"44418","France",86,13
"44419","Portugal",86,NA
"44420","France",86,20
"44421","US",86,13
"44422","Chile",86,10
"44423","Australia",86,13
"44424","Italy",86,20
"44425","US",86,13
"44426","US",86,11
"44427","Chile",86,14
"44428","US",86,13
"44429","US",85,33
"44430","France",85,12
"44431","France",90,NA
"44432","Italy",90,80
"44433","Italy",90,90
"44434","Italy",90,36
"44435","Italy",90,75
"44436","US",90,38
"44437","Italy",90,49
"44438","Portugal",90,89
"44439","US",90,20
"44440","Australia",90,20
"44441","France",90,17
"44442","Italy",90,26
"44443","US",90,15
"44444","US",90,34
"44445","US",90,40
"44446","Portugal",90,7
"44447","Spain",90,15
"44448","US",90,42
"44449","Portugal",90,10
"44450","US",90,40
"44451","Portugal",90,44
"44452","France",90,60
"44453","France",90,40
"44454","US",90,35
"44455","Portugal",90,13
"44456","Italy",90,NA
"44457","US",90,20
"44458","US",90,36
"44459","US",90,22
"44460","Portugal",90,16
"44461","US",91,28
"44462","Australia",91,50
"44463","Italy",91,NA
"44464","South Africa",91,60
"44465","New Zealand",91,24
"44466","Australia",91,60
"44467","US",91,23
"44468","US",90,26
"44469","Australia",90,29
"44470","New Zealand",90,15
"44471","Italy",90,45
"44472","Italy",90,NA
"44473","France",90,19
"44474","Italy",90,19
"44475","New Zealand",90,16
"44476","Italy",90,25
"44477","US",90,29
"44478","Chile",90,18
"44479","Italy",90,35
"44480","US",90,25
"44481","Italy",90,28
"44482","Italy",90,NA
"44483","New Zealand",90,15
"44484","Italy",90,NA
"44485","US",90,45
"44486","US",90,24
"44487","New Zealand",90,27
"44488","US",90,25
"44489","Israel",90,80
"44490","Chile",90,17
"44491","US",88,40
"44492","Austria",88,12
"44493","Portugal",88,NA
"44494","Portugal",88,12
"44495","Austria",88,25
"44496","Chile",88,41
"44497","Austria",88,22
"44498","Austria",88,20
"44499","Italy",88,22
"44500","Chile",88,25
"44501","US",88,24
"44502","US",88,18
"44503","Spain",88,17
"44504","US",88,26
"44505","US",88,16
"44506","US",88,55
"44507","US",88,38
"44508","US",88,40
"44509","US",88,25
"44510","Austria",88,15
"44511","Portugal",88,NA
"44512","Germany",88,22
"44513","Italy",88,37
"44514","Austria",88,22
"44515","US",88,18
"44516","Italy",88,19
"44517","US",88,16
"44518","US",88,25
"44519","US",88,22
"44520","US",88,27
"44521","Spain",85,25
"44522","Spain",85,8
"44523","US",85,33
"44524","US",85,45
"44525","US",85,20
"44526","US",85,18
"44527","Australia",85,20
"44528","Spain",85,16
"44529","Germany",85,NA
"44530","Germany",85,14
"44531","Italy",85,15
"44532","New Zealand",85,15
"44533","France",85,NA
"44534","France",85,27
"44535","France",85,17
"44536","Italy",85,NA
"44537","France",85,51
"44538","Germany",85,24
"44539","France",85,17
"44540","US",85,15
"44541","Germany",85,47
"44542","France",85,12
"44543","France",85,25
"44544","US",85,10
"44545","US",85,48
"44546","Australia",85,16
"44547","Spain",85,15
"44548","Hungary",85,15
"44549","France",85,17
"44550","Spain",85,10
"44551","Italy",92,43
"44552","Chile",92,40
"44553","US",92,60
"44554","France",91,19
"44555","Italy",91,40
"44556","Italy",91,48
"44557","France",91,55
"44558","Italy",91,80
"44559","Italy",91,20
"44560","Italy",91,20
"44561","US",91,24
"44562","US",91,75
"44563","Italy",91,30
"44564","US",91,37
"44565","France",91,NA
"44566","US",91,60
"44567","US",91,60
"44568","Italy",91,42
"44569","Italy",91,42
"44570","France",91,23
"44571","Austria",91,32
"44572","Chile",91,95
"44573","France",91,20
"44574","France",91,70
"44575","US",91,50
"44576","Italy",91,55
"44577","France",91,27
"44578","US",91,65
"44579","US",91,30
"44580","US",91,35
"44581","Israel",88,24
"44582","Italy",88,40
"44583","France",88,18
"44584","Italy",88,NA
"44585","Italy",88,29
"44586","US",88,52
"44587","New Zealand",88,19
"44588","Italy",88,29
"44589","Italy",88,NA
"44590","Italy",88,21
"44591","Italy",88,NA
"44592","Italy",88,22
"44593","Italy",88,30
"44594","US",88,26
"44595","New Zealand",88,22
"44596","New Zealand",88,18
"44597","Israel",88,30
"44598","Israel",88,15
"44599","Chile",88,12
"44600","Italy",88,NA
"44601","US",88,11
"44602","Italy",88,25
"44603","Israel",88,25
"44604","Chile",88,18
"44605","France",88,25
"44606","US",88,22
"44607","Italy",88,19
"44608","France",88,NA
"44609","France",88,17
"44610","Portugal",88,NA
"44611","France",87,NA
"44612","France",87,NA
"44613","France",87,NA
"44614","France",87,NA
"44615","US",87,8
"44616","Italy",87,15
"44617","US",87,14
"44618","Italy",87,15
"44619","US",87,25
"44620","Chile",87,13
"44621","Chile",87,15
"44622","US",87,16
"44623","US",87,22
"44624","US",87,11
"44625","US",87,32
"44626","US",87,20
"44627","US",87,20
"44628","US",87,40
"44629","South Africa",87,42
"44630","US",87,48
"44631","US",87,30
"44632","US",87,39
"44633","US",87,25
"44634","US",87,35
"44635","US",87,40
"44636","US",87,35
"44637","US",87,22
"44638","South Africa",87,36
"44639","Australia",87,16
"44640","Italy",87,23
"44641","US",90,48
"44642","Italy",90,69
"44643","Chile",90,17
"44644","US",90,25
"44645","France",90,34
"44646","France",90,18
"44647","US",90,34
"44648","US",90,26
"44649","Italy",90,65
"44650","Italy",90,60
"44651","Chile",90,20
"44652","France",90,30
"44653","US",90,16
"44654","US",90,20
"44655","US",90,40
"44656","US",90,32
"44657","US",90,12
"44658","Italy",90,37
"44659","US",90,30
"44660","France",90,16
"44661","US",90,48
"44662","France",90,28
"44663","France",90,26
"44664","US",90,38
"44665","Chile",90,50
"44666","US",90,30
"44667","US",90,34
"44668","US",90,19
"44669","US",90,38
"44670","US",90,70
"44671","US",85,28
"44672","Italy",85,10
"44673","US",85,17
"44674","Argentina",85,9
"44675","US",85,20
"44676","South Africa",85,9
"44677","Italy",85,22
"44678","France",85,15
"44679","Argentina",85,13
"44680","US",85,9
"44681","Argentina",85,13
"44682","US",85,20
"44683","Portugal",85,12
"44684","South Africa",85,10
"44685","Argentina",85,17
"44686","US",85,20
"44687","Argentina",85,11
"44688","Portugal",85,10
"44689","Portugal",85,20
"44690","US",85,35
"44691","US",85,28
"44692","France",85,12
"44693","France",85,NA
"44694","France",85,12
"44695","South Africa",85,15
"44696","US",85,17
"44697","South Africa",85,11
"44698","Portugal",85,9
"44699","Italy",85,10
"44700","US",85,14
"44701","Chile",85,11
"44702","Chile",85,9
"44703","France",85,15
"44704","US",85,20
"44705","France",85,11
"44706","US",85,15
"44707","US",85,7
"44708","US",85,25
"44709","Spain",85,12
"44710","US",85,11
"44711","US",85,10
"44712","US",85,30
"44713","Chile",85,12
"44714","Chile",85,13
"44715","Chile",85,12
"44716","France",85,11
"44717","US",85,26
"44718","US",85,15
"44719","Chile",85,12
"44720","Spain",85,11
"44721","US",85,28
"44722","Chile",85,44
"44723","Australia",85,13
"44724","US",85,28
"44725","Chile",85,14
"44726","US",85,7
"44727","Spain",85,10
"44728","France",85,14
"44729","Italy",85,21
"44730","US",85,7
"44731","Portugal",90,90
"44732","US",90,40
"44733","Italy",90,50
"44734","France",90,NA
"44735","Portugal",90,19
"44736","US",90,50
"44737","US",90,34
"44738","Portugal",90,17
"44739","New Zealand",90,15
"44740","Italy",90,30
"44741","Portugal",90,48
"44742","Portugal",90,24
"44743","Italy",90,14
"44744","US",90,60
"44745","US",90,12
"44746","Italy",90,NA
"44747","Italy",90,38
"44748","Portugal",90,13
"44749","France",90,32
"44750","France",90,NA
"44751","France",90,27
"44752","France",90,33
"44753","US",90,45
"44754","US",90,30
"44755","France",90,16
"44756","US",90,20
"44757","US",90,40
"44758","US",90,35
"44759","Spain",90,48
"44760","US",90,44
"44761","US",90,22
"44762","France",90,37
"44763","US",90,40
"44764","France",90,NA
"44765","France",90,NA
"44766","Italy",90,90
"44767","US",90,16
"44768","US",90,26
"44769","Italy",90,19
"44770","Italy",90,NA
"44771","US",90,10
"44772","US",90,46
"44773","Italy",90,NA
"44774","Italy",90,NA
"44775","France",90,NA
"44776","Australia",90,18
"44777","Australia",90,19
"44778","Italy",90,20
"44779","France",90,18
"44780","Australia",90,19
"44781","US",90,25
"44782","South Africa",90,37
"44783","Chile",90,23
"44784","New Zealand",90,20
"44785","Australia",90,16
"44786","US",90,65
"44787","Italy",90,30
"44788","US",90,45
"44789","Italy",90,NA
"44790","US",90,30
"44791","US",88,25
"44792","Portugal",88,11
"44793","US",88,16
"44794","Italy",88,16
"44795","Chile",88,16
"44796","Austria",88,18
"44797","US",88,35
"44798","Portugal",88,28
"44799","Portugal",88,13
"44800","US",88,40
"44801","France",88,18
"44802","US",88,32
"44803","Italy",88,20
"44804","Austria",88,14
"44805","Portugal",88,13
"44806","US",88,60
"44807","Portugal",88,60
"44808","Portugal",88,10
"44809","Portugal",88,NA
"44810","Germany",88,40
"44811","Germany",88,22
"44812","Portugal",88,NA
"44813","France",88,30
"44814","Portugal",88,40
"44815","Portugal",88,12
"44816","Portugal",88,NA
"44817","Austria",88,NA
"44818","Austria",88,19
"44819","Austria",88,33
"44820","Portugal",88,8
"44821","Spain",85,NA
"44822","US",85,19
"44823","Germany",85,10
"44824","Spain",85,10
"44825","Spain",85,19
"44826","Germany",85,10
"44827","US",85,15
"44828","Australia",85,16
"44829","Germany",85,14
"44830","US",85,25
"44831","US",85,15
"44832","Italy",85,19
"44833","US",85,10
"44834","France",85,38
"44835","New Zealand",85,NA
"44836","New Zealand",85,23
"44837","Spain",85,15
"44838","US",85,32
"44839","France",85,19
"44840","Spain",85,13
"44841","France",85,12
"44842","Australia",85,11
"44843","US",85,9
"44844","US",85,28
"44845","Italy",85,NA
"44846","Italy",85,NA
"44847","France",85,NA
"44848","US",85,20
"44849","Australia",85,19
"44850","Spain",85,10
"44851","US",91,38
"44852","Italy",91,50
"44853","US",91,24
"44854","US",91,90
"44855","US",91,85
"44856","Italy",91,40
