"","country","points"
"31172","US",89
"31173","Israel",89
"31174","Argentina",89
"31175","Germany",89
"31176","Germany",89
"31177","Germany",89
"31178","Germany",89
"31179","Spain",89
"31180","Spain",89
"31181","Spain",89
"31182","Italy",89
"31183","Israel",89
"31184","US",89
"31185","Argentina",89
"31186","Israel",89
"31187","US",89
"31188","Italy",89
"31189","Italy",89
"31190","Italy",89
"31191","Italy",89
"31192","France",89
"31193","US",89
"31194","Spain",89
"31195","Italy",89
"31196","Germany",89
"31197","Italy",89
"31198","Italy",89
"31199","Italy",89
"31200","Germany",89
"31201","France",84
"31202","Portugal",84
"31203","US",84
"31204","US",84
"31205","US",84
"31206","US",84
"31207","France",84
"31208","Chile",84
"31209","US",84
"31210","France",84
"31211","Portugal",84
"31212","Portugal",84
"31213","US",84
"31214","US",84
"31215","US",84
"31216","US",84
"31217","Chile",84
"31218","Italy",84
"31219","US",84
"31220","US",84
"31221","France",84
"31222","France",84
"31223","France",84
"31224","US",83
"31225","US",83
"31226","Portugal",83
"31227","US",83
"31228","US",83
"31229","US",83
"31230","US",83
"31231","US",91
"31232","US",91
"31233","Italy",91
"31234","US",91
"31235","US",91
"31236","US",91
"31237","US",91
"31238","Spain",91
"31239","Spain",91
"31240","Italy",91
"31241","US",91
"31242","Italy",91
"31243","US",91
"31244","Spain",91
"31245","Spain",91
"31246","Italy",91
"31247","Spain",91
"31248","US",91
"31249","US",91
"31250","Italy",91
"31251","US",91
"31252","US",91
"31253","US",91
"31254","US",91
"31255","US",91
"31256","France",91
"31257","US",91
"31258","US",91
"31259","US",91
"31260","US",91
"31261","Spain",87
"31262","US",87
"31263","Greece",87
"31264","France",87
"31265","France",87
"31266","France",87
"31267","France",87
"31268","Italy",87
"31269","Italy",87
"31270","Italy",87
"31271","US",87
"31272","US",87
"31273","US",87
"31274","Italy",87
"31275","France",87
"31276","US",87
"31277","US",87
"31278","US",87
"31279","Greece",87
"31280","Spain",87
"31281","US",87
"31282","Spain",87
"31283","Greece",87
"31284","Italy",87
"31285","Italy",87
"31286","US",87
"31287","Italy",87
"31288","US",87
"31289","Italy",87
"31290","US",87
"31291","Austria",91
"31292","US",91
"31293","US",91
"31294","Austria",91
"31295","US",91
"31296","France",91
"31297","US",91
"31298","US",91
"31299","US",91
"31300","Austria",91
"31301","Argentina",91
"31302","Austria",91
"31303","US",91
"31304","Australia",91
"31305","Argentina",91
"31306","Australia",91
"31307","Australia",91
"31308","Argentina",91
"31309","Germany",91
"31310","Germany",91
"31311","Italy",91
"31312","Spain",91
"31313","Australia",91
"31314","Germany",91
"31315","US",91
"31316","US",91
"31317","Austria",91
"31318","Austria",91
"31319","US",91
"31320","Austria",91
"31321","Italy",84
"31322","Italy",84
"31323","Argentina",84
"31324","US",84
"31325","Spain",84
"31326","Italy",84
"31327","US",84
"31328","US",84
"31329","France",84
"31330","France",84
"31331","Italy",84
"31332","Portugal",84
"31333","Italy",84
"31334","Italy",84
"31335","Argentina",84
"31336","Italy",84
"31337","US",84
"31338","US",84
"31339","Italy",84
"31340","US",84
"31341","Italy",84
"31342","Italy",84
"31343","Mexico",84
"31344","Argentina",84
"31345","US",84
"31346","Italy",84
"31347","US",84
"31348","US",84
"31349","US",84
"31350","Spain",84
"31351","Italy",92
"31352","New Zealand",92
"31353","New Zealand",92
"31354","Italy",92
"31355","US",92
"31356","US",92
"31357","US",92
"31358","US",92
"31359","US",92
"31360","France",92
"31361","US",92
"31362","France",92
"31363","US",92
"31364","Italy",92
"31365","US",92
"31366","US",92
"31367","France",92
"31368","Italy",92
"31369","New Zealand",92
"31370","France",92
"31371","France",92
"31372","US",92
"31373","France",92
"31374","US",92
"31375","US",92
"31376","US",92
"31377","US",92
"31378","France",92
"31379","New Zealand",92
"31380","Portugal",92
"31381","Argentina",87
"31382","Italy",87
"31383","US",87
"31384","Italy",87
"31385","Italy",87
"31386","US",87
"31387","US",87
"31388","US",87
"31389","Italy",87
"31390","Italy",87
"31391","France",87
"31392","France",87
"31393","Italy",87
"31394","US",87
"31395","France",87
"31396","France",87
"31397","US",87
"31398","US",87
"31399","US",87
"31400","Argentina",87
"31401","US",87
"31402","Argentina",87
"31403","US",87
"31404","US",87
"31405","US",87
"31406","US",87
"31407","Italy",87
"31408","Spain",87
"31409","US",87
"31410","Spain",87
"31411","Italy",86
"31412","US",86
"31413","US",86
"31414","France",86
"31415","Spain",86
"31416","US",86
"31417","France",86
"31418","Italy",86
"31419","Austria",86
"31420","Spain",86
"31421","Italy",86
"31422","Spain",86
"31423","Italy",86
"31424","US",86
"31425","Italy",86
"31426","Spain",86
"31427","US",86
"31428","US",86
"31429","France",86
"31430","France",86
"31431","US",86
"31432","France",86
"31433","France",86
"31434","Austria",86
"31435","Spain",86
"31436","US",86
"31437","US",86
"31438","US",86
"31439","US",86
"31440","US",86
"31441","Israel",89
"31442","Portugal",89
"31443","Italy",89
"31444","Italy",89
"31445","Italy",89
"31446","US",89
"31447","US",89
"31448","US",89
"31449","Germany",89
"31450","Israel",89
"31451","US",89
"31452","Argentina",89
"31453","Argentina",89
"31454","Italy",89
"31455","Italy",89
"31456","US",89
"31457","Italy",89
"31458","US",89
"31459","Germany",89
"31460","Germany",89
"31461","Spain",89
"31462","US",89
"31463","Spain",89
"31464","Italy",89
"31465","US",89
"31466","Italy",89
"31467","US",89
"31468","Spain",89
"31469","Italy",89
"31470","France",89
"31471","US",89
"31472","Italy",89
"31473","Australia",88
"31474","Australia",88
"31475","Chile",88
"31476","Australia",88
"31477","Chile",88
"31478","South Africa",88
"31479","France",88
"31480","US",88
"31481","France",88
"31482","Chile",88
"31483","US",88
"31484","US",88
"31485","Italy",88
"31486","US",88
"31487","Chile",88
"31488","US",88
"31489","US",88
"31490","US",88
"31491","US",88
"31492","Austria",88
"31493","US",88
"31494","Italy",88
"31495","Italy",88
"31496","Canada",88
"31497","Italy",88
"31498","Italy",88
"31499","Italy",88
"31500","Canada",88
"31501","US",91
"31502","US",91
"31503","US",91
"31504","Italy",91
"31505","US",91
"31506","Spain",91
"31507","Spain",91
"31508","US",91
"31509","US",91
"31510","US",91
"31511","France",91
"31512","France",91
"31513","France",91
"31514","France",91
"31515","France",91
"31516","Italy",91
"31517","US",91
"31518","US",91
"31519","Spain",91
"31520","France",91
"31521","US",91
"31522","US",91
"31523","US",91
"31524","US",91
"31525","Italy",91
"31526","US",91
"31527","US",91
"31528","US",91
"31529","France",91
"31530","France",91
"31531","Portugal",83
"31532","France",83
"31533","US",83
"31534","US",83
"31535","France",83
"31536","US",83
"31537","US",83
"31538","US",83
"31539","US",83
"31540","Portugal",83
"31541","US",83
"31542","Portugal",83
"31543","France",83
"31544","US",83
"31545","Chile",83
"31546","France",83
"31547","US",83
"31548","US",83
"31549","Portugal",83
"31550","France",83
"31551","France",83
"31552","US",82
"31553","France",82
"31554","US",82
"31555","US",82
"31556","US",82
"31557","Portugal",82
"31558","Portugal",82
"31559","US",82
"31560","Chile",82
"31561","Austria",91
"31562","Austria",91
"31563","US",91
"31564","Austria",91
"31565","US",91
"31566","US",91
"31567","US",91
"31568","Germany",91
"31569","Australia",91
"31570","Germany",91
"31571","France",91
"31572","France",91
"31573","France",91
"31574","France",91
"31575","France",91
"31576","France",91
"31577","US",91
"31578","US",91
"31579","US",91
"31580","US",91
"31581","Austria",91
"31582","Australia",91
"31583","Austria",91
"31584","US",91
"31585","Argentina",91
"31586","US",91
"31587","US",91
"31588","US",91
"31589","US",91
"31590","Austria",91
"31591","Spain",87
"31592","US",87
"31593","US",87
"31594","US",87
"31595","US",87
"31596","US",87
"31597","US",87
"31598","US",87
"31599","Italy",87
"31600","US",87
"31601","Italy",87
"31602","US",87
"31603","Spain",87
"31604","France",87
"31605","Italy",87
"31606","Italy",87
"31607","Spain",87
"31608","Spain",87
"31609","US",87
"31610","US",87
"31611","Greece",87
"31612","US",87
"31613","France",87
"31614","Greece",87
"31615","Spain",87
"31616","Spain",87
"31617","Spain",87
"31618","France",87
"31619","US",87
"31620","France",87
"31621","US",84
"31622","France",84
"31623","Portugal",84
"31624","Italy",84
"31625","Italy",84
"31626","Argentina",84
"31627","Italy",84
"31628","Argentina",84
"31629","Argentina",84
"31630","Argentina",84
"31631","US",84
"31632","Mexico",84
"31633","US",84
"31634","US",84
"31635","US",84
"31636","US",84
"31637","Italy",84
"31638","Italy",84
"31639","Italy",84
"31640","Italy",84
"31641","US",84
"31642","Mexico",84
"31643","US",84
"31644","Mexico",84
"31645","US",84
"31646","Italy",84
"31647","Italy",84
"31648","Italy",84
"31649","US",84
"31650","US",84
"31651","France",92
"31652","US",92
"31653","Italy",92
"31654","France",92
"31655","US",92
"31656","Italy",92
"31657","Italy",92
"31658","US",92
"31659","Portugal",92
"31660","US",92
"31661","US",92
"31662","Portugal",92
"31663","US",92
"31664","US",92
"31665","Portugal",92
"31666","Italy",92
"31667","Portugal",92
"31668","US",91
"31669","Italy",91
"31670","US",91
"31671","US",91
"31672","France",91
"31673","New Zealand",91
"31674","Italy",91
"31675","France",91
"31676","France",91
"31677","France",91
"31678","France",91
"31679","Hungary",91
"31680","France",91
"31681","Italy",87
"31682","Italy",87
"31683","Italy",87
"31684","US",87
"31685","US",87
"31686","France",87
"31687","US",87
"31688","Italy",87
"31689","France",87
"31690","France",87
"31691","France",87
"31692","France",87
"31693","France",87
"31694","Italy",87
"31695","France",87
"31696","Spain",87
"31697","US",87
"31698","US",87
"31699","US",87
"31700","Italy",87
"31701","US",87
"31702","US",87
"31703","US",87
"31704","US",87
"31705","US",87
"31706","US",87
"31707","US",87
"31708","US",87
"31709","Italy",87
"31710","US",87
"31711","US",89
"31712","US",89
"31713","US",89
"31714","France",89
"31715","France",89
"31716","Italy",89
"31717","Germany",89
"31718","Israel",89
"31719","Italy",89
"31720","Italy",89
"31721","Spain",89
"31722","Portugal",89
"31723","US",89
"31724","US",89
"31725","US",89
"31726","US",89
"31727","France",89
"31728","US",89
"31729","Israel",89
"31730","Israel",89
"31731","Argentina",89
"31732","Spain",89
"31733","Italy",89
"31734","France",89
"31735","Italy",89
"31736","US",89
"31737","Italy",89
"31738","Germany",89
"31739","US",89
"31740","US",89
"31741","Italy",86
"31742","US",86
"31743","France",86
"31744","France",86
"31745","France",86
"31746","France",86
"31747","US",86
"31748","US",86
"31749","US",86
"31750","Italy",86
"31751","France",85
"31752","US",85
"31753","US",85
"31754","US",85
"31755","US",85
"31756","Italy",85
"31757","Spain",85
"31758","Italy",85
"31759","France",85
"31760","Spain",85
"31761","France",85
"31762","France",85
"31763","France",85
"31764","France",85
"31765","France",85
"31766","France",85
"31767","France",85
"31768","France",85
"31769","Spain",85
"31770","US",85
"31771","US",88
"31772","France",88
"31773","Italy",88
"31774","Italy",88
"31775","US",88
"31776","France",88
"31777","US",88
"31778","US",88
"31779","US",88
"31780","US",88
"31781","France",88
"31782","Italy",88
"31783","Australia",88
"31784","Chile",88
"31785","South Africa",88
"31786","Italy",88
"31787","Chile",88
"31788","US",88
"31789","Chile",88
"31790","Australia",88
"31791","South Africa",88
"31792","Italy",88
"31793","US",88
"31794","US",88
"31795","US",88
"31796","France",88
"31797","France",88
"31798","US",88
"31799","Austria",88
"31800","Italy",88
"31801","France",91
"31802","US",91
"31803","Italy",91
"31804","France",91
"31805","US",91
"31806","US",91
"31807","US",91
"31808","US",91
"31809","US",91
"31810","US",91
"31811","US",91
"31812","US",91
"31813","US",91
"31814","France",91
"31815","US",91
"31816","US",91
"31817","US",91
"31818","England",91
"31819","France",91
"31820","France",91
"31821","Spain",91
"31822","US",91
"31823","US",91
"31824","Italy",91
"31825","US",91
"31826","Italy",91
"31827","France",91
"31828","US",91
"31829","Chile",91
"31830","US",91
"31831","US",82
"31832","US",82
"31833","US",82
"31834","US",82
"31835","US",82
"31836","US",82
"31837","US",82
"31838","US",82
"31839","US",82
"31840","Portugal",82
"31841","Chile",82
"31842","US",82
"31843","US",82
"31844","US",82
"31845","US",81
"31846","US",81
"31847","Portugal",81
"31848","US",81
"31849","US",81
"31850","US",81
"31851","US",81
"31852","Chile",81
"31853","US",80
"31854","US",80
"31855","US",97
"31856","Italy",97
"31857","Italy",97
"31858","Italy",97
"31859","Italy",97
"31860","Italy",97
"31861","Argentina",91
"31862","Germany",91
"31863","Germany",91
"31864","Spain",91
"31865","Australia",91
"31866","Germany",91
"31867","Germany",91
"31868","France",91
"31869","France",91
"31870","France",91
"31871","US",91
"31872","France",91
"31873","France",91
"31874","Germany",91
"31875","US",91
"31876","US",91
"31877","Austria",91
"31878","US",91
"31879","US",91
"31880","US",91
"31881","Italy",91
"31882","US",91
"31883","Austria",91
"31884","Austria",91
"31885","US",91
"31886","Austria",91
"31887","Australia",90
"31888","Germany",90
"31889","Germany",90
"31890","Australia",90
"31891","Italy",87
"31892","Spain",87
"31893","Greece",87
"31894","US",87
"31895","US",87
"31896","US",87
"31897","France",87
"31898","US",87
"31899","France",87
"31900","France",87
"31901","Spain",87
"31902","Italy",87
"31903","Italy",87
"31904","Italy",87
"31905","US",87
"31906","Spain",87
"31907","US",87
"31908","US",87
"31909","US",87
"31910","Italy",87
"31911","US",87
"31912","US",87
"31913","US",87
"31914","Italy",87
"31915","US",87
"31916","US",87
"31917","Italy",87
"31918","Spain",87
"31919","Italy",87
"31920","Spain",87
"31921","Italy",84
